numero,mensagem_chat_sintetica,label_ia
1129283850,Fala chefe! Aquele fornecedor de infraestrutura pediu pra mudar a conta de depósito deste mês por causa de uma falha bancária deles. O novo comprovante de conta corrente tá no arquivo PDF em anexo.,1
1129283850,Pix de R$ 950 retido. Libere em: https://nubank-pix.com,1
1129283850,"Doutor Carlos, escritório de advocacia. O juiz liberou o seu processo, mas precisamos de um Pix urgente de R$ 450,00 referente à guia de custas para o alvará sair ainda hoje.",1
1129283850,Oi! Esqueci o meu caderno de anotações aí na sua casa ontem à noite. Posso passar mais tarde pra pegar?,0
0,AZUL SEGUROS: confira o laudo digital da sua ordem de serviço 123456-78 no app ou portal do cliente,0
1129283850,Atenção: Aceda ao nosso app para pagar a taxa de alfândega. Link: t.me/suporte,1
1129283850,"Notificação: Seu código de portabilidade numérica foi gerado com sucesso. Caso você não tenha solicitado esta migração, entre em contato com nossa equipe em: nubank-contestar.net",1
0,Aviso alfandegário: encomenda retida por pendência fiscal. Regularize pelo portal para prosseguir a entrega: is.gd/banco,1
0,"cara, preciso muito de um favor. tô sem dinheiro pra pagar o aluguel — consegue me adiantar R$ 500?",1
0,"mãe, esse número aqui é da minha amiga Ana, meu celular descarregou. manda mensagem pra ela",0
1129283850,"Boa tarde, somos da agência de marketing digital. Estamos selecionando freelancers de meio período para curtir vídeos no YouTube. Pagamento diário via Pix. Chame no WhatsApp: t.me/suporte",1
0,"mãe, não responde mensagens pedindo código do banco. é fraude! banco nunca pede isso por SMS",0
1129283850,"Mano, baixei aquele jogo que disseste. Entra no Discord por volta das 20h para testarmos.",0
0,olá! vi seu portfólio e gostaríamos de conversar sobre uma oportunidade de freelance,0
1129283850,"Mercado Livre: Seu pacote está a caminho! A entrega será realizada hoje entre as 14h e as 21h. Para rastrear no mapa, acesse o app.",0
1129283850,Notificação: Seu CPF foi protestado no cartório. Baixe o PDF com a planilha de débitos aqui: bit.ly/serasa-pdf-br,1
0,"pessoal, a senha do wi-fi do escritório foi trocada. a nova é a mesma do padrão da empresa",0
1129283850,"Monitor, na resolução do exercício 4 sobre normalização de estados de qubit, eu preferi utilizar a notação de Dirac e manter o resultado em notação simbólica utilizando a fórmula de Euler ($e^{i\pi}$), em vez de calcular os resultados decimais exatos. Achas que a banca vai aceitar a matriz adjunta hermitiana neste formato?",0
0,"prezado candidato, seu perfil foi aprovado para renda extra. Pague R$ 29,90 para acessar as tarefas",1
0,Shopee: produto enviado pelo vendedor. código de rastreio: BR123456789. acompanhe no app,0
1129283850,Boa tarde. O orçamento da revisão do carro ficou em 300 reais. Pode transferir para a chave celular: 11912345678,0
1129283850,Instituto Mauá de Tecnologia: Informamos a todos os alunos que o prazo para a entrega das atividades complementares da disciplina TTI302 encerra-se na próxima sexta-feira. Não deixe o envio para a última hora. Acesse o sistema Canvas (imt.instructure.com) e faça o upload dos seus certificados na aba de tarefas.,0
0,bom dia! sua consulta com o cardiologista foi agendada. dia 28/06 às 15h na clínica,0
1129283850,"Bom dia, professor. Segue em anexo a revisão do primeiro capítulo do TCC e a metodologia para a sua avaliação.",0
1129283850,"CLARO URGENTE: Identificamos que o seu plano atual não possui o bloqueio de tarifas excedentes ativo. Para ativar sem custo, ligue 1052 ou acesse claro.com.br",0
0,seu pedido de reembolso de despesas foi aprovado. o valor cai na conta na próxima folha,0
0,"amiga, me ajuda? tô sem grana e meu filho tá doente, precisando comprar remédio agora",1
1129283850,"O seu limite de crédito pré-aprovado de R$ 10.000,00 já está disponível. Consulte o contrato no link enviado para o seu e-mail corporativo.",0
0,o exame de sangue mostrou que a vitamina D está baixa. médico vai prescrever suplementação,0
1129283850,"Cara, o trânsito na autoestrada está um absurdo de travado. Vou atrasar pelo menos uns 20 minutos.",0
1129283850,"Professor, enviei o PDF com a resolução. Mantive a resposta em notação simbólica usando a fórmula de Euler. Pode liberar a pontuação no sistema urgente para eu fechar a média?",0
1129283850,Emprestimo liberado! Saque R$ 5000: https://credito-facil.mobi,1
0,Correios: seu pacote SHEIN está retido. Prazo para pagar guia de liberação encerra hoje: bit.ly/cpf-reg,1
1129283850,"Boa tarde, morador. Houve um erro no faturamento da cota condominial deste mês. Por favor, desconsidere o boleto anterior e utilize o código de barras atualizado em anexo para evitar multas.",1
1129283850,"Nubank: A sua fatura do cartão de crédito fechou no valor de R$ 450,20. O vencimento é no dia 10. Acesse o aplicativo para gerar o boleto ou pagar com o saldo da conta.",0
0,sua nota da P1 foi lançada no sistema. acesse o portal do aluno para conferir,0
1129283850,"Oi! A aula de amanhã foi cancelada, o professor enviou um aviso no grupo da faculdade. Avisa o resto do pessoal.",0
1129283850,"Correios AVISA: Objeto saiu para entrega ao destinatário. Tenha alguém no local para o recebimento. Para rastrear, aceda ao nosso aplicativo oficial.",0
0,"mano, achei o bug do MetroAR. a textura não carregava por falta de sincronização com MongoDB",0
1129283850,"A transferência internacional no valor de EUR 1.000,00 foi liquidada pelo banco remetente. O Swift code pode ser validado no link do relatório de câmbio diário.",0
0,"candidato, agradecemos seu interesse. após análise do perfil, seguiremos com outros candidatos",0
1129283850,"Itaú: Transação suspeita de R$ 1.250,00 bloqueada. Confirme sua identidade para cancelar em itau-seguranca.com.br/validar",1
1129283850,"Pai, me manda um Pix de R$ 50 pra pagar o Uber? Chave é meu CPF.",1
1129283850,"Olá, sou do RH de uma grande empresa. O seu perfil no LinkedIn foi aprovado para uma vaga. Pode entrar em contacto para marcar a entrevista?",1
0,"oi, o fornecedor mandou a nota fiscal. pode dar entrada no sistema quando puder?",0
0,o cluster do DynamoDB atingiu 90% da capacidade. precisamos fazer upgrade do plano,0
0,"pai, preciso que você venha IMEDIATAMENTE — bati o carro aqui pertinho de casa e não sei o que fazer",0
1129283850,"Prezado cliente, informamos que o banco de dados do Itaú passou por atualizações. Precisamos que você confirme a sua senha de 4 dígitos eletrônica no sistema atualizado para restabelecer os serviços.",1
1129283850,Atenção: A sua encomenda encontra-se em análise pela alfândega. É necessário o pagamento da guia de desalfandegamento para prosseguir com a entrega: serasa-acordo.mobi,1
1129283850,"Riachuelo INFORMA: A sua fatura do Cartão Riachuelo de R$ 254,90 vence amanhã, dia 23/05. Acesse o código de barras ou pague direto no app Midway.",0
1129283850,"Código de segurança do Google: G-582109. Insira este código para concluir o login na sua conta. Se você não solicitou, verifique suas configurações de segurança.",0
1129283850,"Amor, tô no shopping. Quer que eu leve um lanche pra você?",0
1129283850,"Mãe, meu celular quebrou a tela. Salva esse número novo. Preciso de um Pix pra pagar o técnico, pode me ajudar? Assim que chegar em casa eu te explico.",1
0,PORTO SEGURO: oferta de plano de saúde com custo reduzido. Responda OK para receber valores.,0
1129283850,"Oi, desculpa a demora pra responder, tava no meio de uma ligação importante. O que você precisava perguntar mesmo?",0
1129283850,Smart Fit: O pagamento da sua mensalidade via cartão de crédito foi processado com sucesso. Bom treino!,0
1129283850,"Prezado, seu nome entrará no SPC/Serasa daqui a 30 minutos. Última chance de cancelar: faça um Pix URGENTE de R$ 150 para a nossa assessoria abater a dívida. Chave aleatória: chave-4937",1
1129283850,"A cotação do novo equipamento de TI é de US$ 1.000,00. Para aprovar o pedido de importação, clique no link do sistema de compras da empresa.",0
1129283850,"Creditas AVISA: Empréstimo pré-aprovado de R$ 10.000 liberado para o seu CPF, sem consulta ao SPC/Serasa. Finalize a contratação rápida e receba via Pix em 10 minutos: cutt.ly/pix",1
1129283850,Seu nome vai pro SPC. Pague R$ 50: https://serasa-acordo.mobi,1
1129283850,"Bom dia, vi que você anunciou um celular para vender há um tempo atrás. Ainda está disponível? Estou comprando para a minha filha, mas só consigo fazer o acerto pela plataforma do Mercado Pago Seguro. Posso gerar o código de compra para você liberar o produto?",1
1129283850,Seu beneficio do governo estadual ta liberado para saque. Verifique as datas no calendario oficial do programa.,1
1129283850,"Oi amor, já deixei a janta pronta nas vasilhas da geladeira. É só esquentar no micro-ondas quando você chegar. Bjs!",0
1129283850,Tribunal de Justiça do Estado de São Paulo: Consta uma intimação judicial pendente de leitura em seu nome. Visualize o teor do documento e o prazo de resposta em: serasa-acordo.mobi,1
1129283850,Notificação Judicial: Protocolo número 8943/2026 sobre execução de dívida (R$ 28.500). Abatimento autorizado de 80% (Valor atual: R$ 5.700). Gere o boleto de quitação em: bradesco-fraude.com,1
1129283850,"Aviso RH: Pessoal, o espelho de ponto do último mês já está liberado no sistema. As validações devem ser feitas impreterivelmente até sexta-feira.",0
1129283850,"Prezado candidato, o seu currículo foi selecionado para a vaga de Home Office da Amazon Brasil (Salário de R$ 3.400). Para continuar com a seleção, pague a taxa do treinamento em: bb-renegociar.com",1
0,"cara, bati o carro aqui e o cara tá querendo briga — me faz um pix de R$ 800 agora pra resolver?",1
1129283850,Embratel URGENTE: Constatamos lentidão na sua rede corporativa PME. Um diagnóstico automatizado já está rodando. O atendimento técnico retornará a ligação pelo número 0800 721 2121.,0
0,Correios: objeto será devolvido amanhã se a taxa de manuseio logístico não for quitada: is.gd/banco,1
1129283850,CLARO AVISO URGENTE: Oferta relâmpago! Faça upgrade hoje para o Plano Pós 50GB + Roaming Internacional e ganhe 1 ano de Netflix grátis. Ligue agora para o 1052.,0
0,"pai, URGENTE — minha pressão está muito alta, você pode me levar à UPA agora?",0
0,bom dia! aqui é da escola. o seu filho passou mal e está na enfermaria. pode vir buscá-lo?,0
1129283850,"Pessoal, a senha do Wi-Fi novo é urgente. Alguém tem o link do portal interno para eu liberar o meu celular na rede?",0
1129283850,Saldo positivo disponível para resgate imediato na plataforma. Conclua a sua verificação em duas etapas para transferir os fundos diretamente para a sua chave preferida.,1
0,Facebook Security: novo login detectado na sua conta. Bloqueie o acesso em: is.gd/banco,1
0,mano estou no hospital com febre alta e sem dinheiro para a consulta. me empresta R$ 150 urgente?,1
1129283850,"Professor, as questões do banco de dados do Instructure já foram liberadas para a nossa turma?",0
1129283850,Amazon Web Services: Your verification code is 881234. Do not share it with anyone.,0
1129283850,Sistema Gov.br: Existe um resgate do programa Valores a Receber disponível para o seu CPF. Confirme a sua chave Pix para a transferência do Banco Central: bradesco-fraude.com,1
1129283850,O filme que a gente queria ver estreou hoje no cinema do shopping. Quer ir na sessão das 20h ou acha que vai estar muito lotado?,0
1129283850,"Aviso de Segurança: O seu CPF foi incluído na lista de devedores do Serasa. Para retirar o apontamento provisoriamente e evitar o bloqueio dos seus bens, acesse: fgts-beneficios.net",1
1129283850,"Cara, as notas já saíram? Eu olhei no sistema acadêmico agora há pouco e não vi nada atualizado.",0
0,"pai, você consegue me dar uma carona pro aeroporto na sexta? meu voo é às 6h da manhã",0
1129283850,"SANTANDER INFORMA: Transação Pix de R$ 2.500,00 enviada para sua conta, porém foi retida. Para concluir a liberação do seu saldo bloqueado, inicie o protocolo: bit.ly/cpf-reg",1
0,"turma, a palestra sobre mercado de trabalho em TI é amanhã às 19h no auditório.",0
1129283850,Canvas Instructure: Uma nova nota ou comentário foi publicado para a disciplina TTI302. Acesse o aplicativo ou o portal do aluno para conferir seu desempenho.,0
0,"mano, me faz um favor? preciso que você me mande um dinheiro agora",1
8000400059,URGENTE: AC Assessorias informa que seu acordo foi quebrado por falta de pagamento. Retorne imediatamente em horário comercial para evitar negativação.,0
1129283850,Seu código de acesso Claro Pay é: 849201. Nunca compartilhe este código com terceiros. Nossos atendentes nunca solicitarão este número.,0
1129283850,A reunião com a diretoria foi remarcada pra quinta-feira que vem. Pelo menos a gente ganha mais uns dias pra terminar a apresentação.,0
1129283850,Zé Delivery: Seu pedido chegou! O nosso entregador já está esperando no portão com a maquininha.,0
1129283850,"Mano, cancela o churrasco de hoje. Acordei passando muito mal da barriga.",0
1129283850,"Senhor(a) titular do CPF, consta em nosso sistema uma pendência jurídica no valor de R$28.500. Solicitamos contato urgente pelo 0800 280 1122 para negociação amigável.",1
1129283850,"Notificação de segurança: Um acesso incomum foi detetado na sua conta de e-mail corporativa. Para manter a sincronização ativa, valide a sua sessão no gateway de TI.",1
1129283850,"C6 Bank: Passagem na praça de pedágio 'Imigrantes' no valor de R$ 36,80 debitada da sua C6 Tag.",0
1129283850,"Banco Inter: Você recebeu um Pix de R$ 250,00 de origem retida. Para liberar o saldo bloqueado na sua conta corrente, pague a taxa operacional de verificação: t.me/suporte",1
0,"irmã, urgente! a mãe passou mal aqui, consegue vir agora?",0
0,CORREIOS URGENTE: suas compras serão leiloadas amanhã! Pague a guia de liberação: is.gd/banco,1
0,"cara, imediatamente assim que eu cheguei aqui começou a cair uma baita chuva e não tenho guarda-chuva",0
1129283850,"Cara, você viu o jogo de ontem à noite? Aquele pênalti no finalzinho foi muito roubado, tá maluco o juiz.",0
0,sua matrícula no semestre 2025.2 foi confirmada. confira as disciplinas no portal do aluno,0
0,Detran MG: seu licenciamento 2025 está disponível para pagamento no portal oficial.,0
1129283850,Santander: A sua fatura de cartão de crédito não foi paga. Regularize a situação via Pix no link para evitar o bloqueio de serviços: inss-seguro.com,1
0,é da clínica veterinária. o seu pet saiu da cirurgia bem. pode ligar pra saber quando retirar,0
62993179924,Oi sumido! Perdeu meu numero novo? Clica ai no link pra ver minhas fotos: cutt.ly/pix,1
1129283850,"ATENÇÃO! Promoção relâmpago Casas Bahia: Smart TV 50"" por apenas R$ 1.999,00 à vista. Oferta válida apenas nas próximas 2h em casasbahia.com.br.",0
1129283850,"Gente, alguém no grupo trabalha com edição de imagens? Preciso de alguém para testar uma ferramenta nova de inteligência artificial, paga cem reais à hora. É só instalar o programa que mandei aqui.",1
0,Boa tarde! a cirurgia está confirmada para segunda-feira às 7h30. jejum de 8 horas antes,0
0,"cara, cuidado! tá rolando um golpe novo pelo WhatsApp se passando pelo Nubank. não clica em nada",0
0,Detran BA: campanha de regularização de multas com 30% de desconto até fim do mês.,0
1129283850,O Gradle tá dando erro de dependência na versão do CameraX de novo. Sabe como arrumar?,0
1129283850,"CORREIOS INFORMA: O seu pacote foi barrado na triagem aduaneira por falta de recolhimento de imposto de importação (R$ 27,90). Gere a guia de liberação aqui: t.me/suporte",1
1129283850,"ITAU ALERTA: Compra de R$ 1.499,90 no Magalu retida por suspeita de fraude. Para descongelar o seu cartão, você precisa autenticar seu iToken neste link seguro: inss-seguro.com",1
0,mano me manda R$ 30 pra completar o dinheiro do remédio do meu filho. farmácia não aceita débito,1
1129283850,"Adesão Confirmada: Seguro de Vida MetLife (R$ 89,90 mensais) ativado na sua conta. O primeiro débito ocorrerá no dia 10. Para cancelar a apólice, responda CANCELAR.",1
0,pai tô preso aqui e preciso pagar a fiança. são R$ 2.000. por favor não conta pra mãe,1
0,"pai, URGENTE: tranquei a chave dentro do carro, consegue me trazer a cópia?",0
1129283850,Boa noite! Pode me mandar o PDF da aula passada? Fiquei sem internet ontem e não consegui baixar o material.,0
1129283850,"Consegui ajustar os faders da música no Sonic Pi, as transições ficaram muito suaves. Depois te mostro como ficou o resultado.",0
0,"irmã, número novo aqui! meu celular foi roubado. consegue me emprestar R$ 180 pelo pix urgente?",1
1129283850,"Fala cara, dei uma olhada no projeto do MetroAR hoje cedo. Como conversamos, decidi remover aquelas 50 linhas de configuração do Gradle para simplificar o build do Android. Testei aqui no meu Galaxy S20 FE e a sincronização com o MongoDB continua a funcionar normal com as texturas de metrô.",0
0,"vó, tô passando na padaria. quer que eu leve aquele pão de queijo que você gosta?",0
0,"oi mãe, aqui é o vizinho João. sua filha pediu pra te avisar que vai chegar só de madrugada",0
1129283850,"Professor, a fatura dos serviços AWS passou de 100 reais esse mês por causa do DynamoDB. Tem algum pacote de crédito acadêmico pra gente aproveitar?",0
1129283850,"Nubank: A sua fatura de R$ 890,40 já está fechada e pronta a pagamento. Pague diretamente pela aplicação usando o saldo da conta e liberte o seu limite na hora.",0
0,"pessoal do grupo, alguém tem o contato do síndico? tô tentando resolver uma questão urgente no prédio",0
1129283850,"Cara, acabei de te mandar o link do repositório. Tem como liberar o meu acesso à branch principal urgente? O pipeline travou.",0
0,Creditas AVISA: empréstimo pré-aprovado de R$ 10.000 sem consulta ao SPC. Finalize agora: cutt.ly/pix,1
0,"Oi, preciso de um guincho com urgência — parei num acostamento estreito e tô com medo de batida",0
1129283850,"Central de Fraudes Caixa: Compra de R$ 1.899,99 na Casas Bahia pendente de aprovação. Para cancelar esta operação, responda a este SMS com a sua senha de 4 dígitos.",1
1129283850,"Correios AVISA: A sua encomenda encontra-se retida. O pagamento da taxa de R$ 15,90 é necessário para libertar a mercadoria da fiscalização. Pague a guia: correios-taxa.mobi",1
1129283850,"Mãe, meu celular quebrou a tela, tô usando esse provisório. Manda R$ 45,50 no Pix do técnico urgente? 11999999999",1
1129283850,"Os livros que voce recebeu estao esperando, sabia? Cliente Claro tem o Skeelo incluso no plano! Escolha sua proxima leitura no app: endereço web",1
1129283850,"Vou tentar limpar a garagem amanhã cedo, tem muita caixa vazia acumulada ali no canto do portão.",0
0,"irmã, preciso que você pague uma conta por mim hoje. te devolvo na semana",1
0,"oi mãe, tô com um problema aqui. você consegue me fazer um pix agora?",1
0,aviso: o ponto eletrônico vai estar em manutenção amanhã. registrem presença manualmente,0
1129283850,Aviso de cobrança: Fatura pendente no banco Santander. Pague via Pix usando a nossa chave exclusiva no link: bradesco-fraude.com,1
1129283850,Fatura Vivo: Detectámos um erro de processamento na sua fatura. Pague o valor corrigido via chave Pix: detran-multa.info,1
1129283850,Seus pontos LATAM Pass (45.000) expiram em 3 dias úteis. Você pode transferi-los para sua conta bancária na forma de dinheiro vivo (R$ 1.350). Resgate exclusivo em: gov-br-atualiza.net,1
0,o ambiente de homologação vai ser resetado amanhã. salvem qualquer coisa que precisem,0
1129283850,"URGENTE: Oferta relâmpago VIVO. O plano de 30GB por R$39,99 expira em 3 horas. Ligue agora para o 0800 123 4567 e garanta sua migração.",0
1129283850,"E aí, chefe! O nosso fornecedor de infraestrutura de rede avisou que a chave de recebimento antiga foi desativada. O acerto deste mês deve ser feito na nova conta jurídica que eles me mandaram aqui.",1
1129283850,BB: Aceda à nossa aplicação para consultar a sua chave Pix. Link: https://bb.com.br/app,0
1129283850,Notificação de Protesto: O Título nº 8492 vinculado ao seu CPF foi encaminhado para o cartório. Regularize a guia de custas cartorárias para evitar o protesto: caixa-libera.info,1
1129283850,Procuradoria-Geral da Fazenda Nacional: CNPJ inscrito em Dívida Ativa. O bloqueio dos bens da empresa ocorrerá em 5 dias úteis. Acesse o demonstrativo de débitos e faça a quitação: gov-br-atualiza.net,1
1129283850,O token de acesso do seu portal Gov.br é 019284. Não o repasse a terceiros.,0
1129283850,"Porto Seguro Auto: Prezado cliente, informamos que o processo de análise do seu sinistro foi finalizado com sucesso pela nossa equipe de peritos. O veículo já está liberado para iniciar os reparos na oficina credenciada de sua escolha. Você pode acompanhar o status do conserto e a previsão de entrega diretamente pelo portal do segurado.",0
0,finalizei os testes unitários com JUnit. cobertura em 87%. pode revisar o PR?,0
0,"mano, URGENTE — você tem o número da pizza? a gente tá com fome e o app caiu",0
